TPI,ART Link Max,ART Link Mid,Base Infectivity,Infmrl Condoms Late,Infmrl Form Rate,Infrml Condom Mid,Infrml Condom Rate,Mrtl Condom Max,Mrtl Condom Mid,Mrtl Condom Rate,Mrtl Form Rate,PreART Link Max,PreART Link Mid,PreART Link Min,SeedYr HIGH,Sexual Debut Age Female Weibull Heterogeneity,Sexual Debut Age Female Weibull Scale,Sexual Debut Age Male Weibull Heterogeneity,Sexual Debut Age Male Weibull Scale,Swaziland: Infmrl Condoms Late,Swaziland: LOW Risk,Swaziland: Trns Condoms Late,Trns Condom Late,Trns Condom Mid,Trns Condom Rate,Trns Form Rate,Male_To_Female_Relative_Infectivity_Multipliers,Nodes.0.Society.INFORMAL.Pair_Formation_Parameters.Formation_Rate_Constant,Nodes.0.Society.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Max,Nodes.0.Society.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Mid,Nodes.0.Society.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Rate,Nodes.0.Society.MARITAL.Pair_Formation_Parameters.Formation_Rate_Constant,Nodes.0.Society.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Max,Nodes.0.Society.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Mid,Nodes.0.Society.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Rate,Nodes.0.Society.TRANSITORY.Pair_Formation_Parameters.Formation_Rate_Constant,Nodes.0.Society.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Max,Nodes.0.Society.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Mid,Nodes.0.Society.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Rate,[BUILDER] Actual_IndividualIntervention_Config__KP_ART_Link.Ramp_Max,[BUILDER] Actual_IndividualIntervention_Config__KP_ART_Link.Ramp_MidYear,[BUILDER] Actual_IndividualIntervention_Config__KP_PreART_Link.Ramp_Max,[BUILDER] Actual_IndividualIntervention_Config__KP_PreART_Link.Ramp_MidYear,[BUILDER] Actual_IndividualIntervention_Config__KP_PreART_Link.Ramp_Min,[BUILDER] Society__KP_Defaults.INFORMAL.Pair_Formation_Parameters.Formation_Rate_Constant,[BUILDER] Society__KP_Defaults.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Defaults.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Mid,[BUILDER] Society__KP_Defaults.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Rate,[BUILDER] Society__KP_Defaults.MARITAL.Pair_Formation_Parameters.Formation_Rate_Constant,[BUILDER] Society__KP_Defaults.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Defaults.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Mid,[BUILDER] Society__KP_Defaults.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Rate,[BUILDER] Society__KP_Defaults.TRANSITORY.Pair_Formation_Parameters.Formation_Rate_Constant,[BUILDER] Society__KP_Defaults.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Defaults.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Mid,[BUILDER] Society__KP_Defaults.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Rate,[BUILDER] Society__KP_Swaziland.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Swaziland.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Max
29,0.945309124,2010.26183,0.002309028,0.426025632,0.001484817,1993.073873,2.972747914,0.217623737,2001.977974,2.321618436,0.000454223,0.801305699,1995.848974,0.003287304,1982.161951,0.315633434,16.21516503,0.046689893,17.40890621,0.34449575,0.727649083,0.112350429,0.694007165,1996.718075,3.038406769,0.000136986,"[4.8063968755418705, 4.8063968755418705, 2.967226752509497]",0.001484817,0.34449575,1993.073873,2.972747914,0.000454223,0.217623737,2001.977974,2.321618436,0.000136986,0.112350429,1996.718075,3.038406769,0.945309124,2010.26183,0.801305699,1995.848974,0.003287304,0.001484817,0.426025632,1993.073873,2.972747914,0.000454223,0.217623737,2001.977974,2.321618436,0.000136986,0.694007165,1996.718075,3.038406769,0.34449575,0.112350429
30,0.95210665,2010.706492,0.002340033,0.426472729,0.001401921,1992.290529,2.975147027,0.229848397,2001.596133,2.407892719,0.000446689,0.806797039,1994.037588,0.039970614,1982.02852,0.292428787,16.19804519,0.04709373,17.50521555,0.35244411,0.728733877,0.125747676,0.698985827,1996.74466,2.748043551,0.000136986,"[4.768444039613189, 4.768444039613189, 2.7986477120509377]",0.001401921,0.35244411,1992.290529,2.975147027,0.000446689,0.229848397,2001.596133,2.407892719,0.000136986,0.125747676,1996.74466,2.748043551,0.95210665,2010.706492,0.806797039,1994.037588,0.039970614,0.001401921,0.426472729,1992.290529,2.975147027,0.000446689,0.229848397,2001.596133,2.407892719,0.000136986,0.698985827,1996.74466,2.748043551,0.35244411,0.125747676
31,0.947706396,2010.534807,0.002327066,0.437968493,0.001333501,1992.764361,2.996102406,0.244373284,2001.150409,2.571612742,0.000504075,0.780320581,1999.869614,0,1982.302087,0.296099481,16.4953236,0.04,17.41143193,0.35303202,0.729442115,0.076040418,0.662563785,1996.652718,3.058332123,0.000136986,"[4.9606502880673355, 4.9606502880673355, 2.752013731734701]",0.001333501,0.35303202,1992.764361,2.996102406,0.000504075,0.244373284,2001.150409,2.571612742,0.000136986,0.076040418,1996.652718,3.058332123,0.947706396,2010.534807,0.780320581,1999.869614,0,0.001333501,0.437968493,1992.764361,2.996102406,0.000504075,0.244373284,2001.150409,2.571612742,0.000136986,0.662563785,1996.652718,3.058332123,0.35303202,0.076040418
32,0.947706396,2010.534807,0.002327066,0.437968493,0.001333501,1992.764361,2.996102406,0.244373284,2001.150409,2.571612742,0.000504075,0.780320581,1999.869614,0,1982.302087,0.296099481,16.4953236,0.04,17.41143193,0.35303202,0.729442115,0.076040418,0.662563785,1996.652718,3.058332123,0.000136986,"[4.9606502880673355, 4.9606502880673355, 2.752013731734701]",0.001333501,0.35303202,1992.764361,2.996102406,0.000504075,0.244373284,2001.150409,2.571612742,0.000136986,0.076040418,1996.652718,3.058332123,0.947706396,2010.534807,0.780320581,1999.869614,0,0.001333501,0.437968493,1992.764361,2.996102406,0.000504075,0.244373284,2001.150409,2.571612742,0.000136986,0.662563785,1996.652718,3.058332123,0.35303202,0.076040418
33,0.956902578,2010.57933,0.00235,0.416898208,0.001563829,1992.674724,3.158539163,0.189802609,2001.828947,2.497617746,0.000524045,0.80947081,1996.186931,0.008912498,1983.299345,0.307088934,16.38340899,0.045954128,17.52532292,0.340314977,0.750527155,0.114964992,0.688446495,1996.419479,2.852982399,0.000174509,"[4.5817656172033425, 4.5817656172033425, 2.8108595292354353]",0.001563829,0.340314977,1992.674724,3.158539163,0.000524045,0.189802609,2001.828947,2.497617746,0.000174509,0.114964992,1996.419479,2.852982399,0.956902578,2010.57933,0.80947081,1996.186931,0.008912498,0.001563829,0.416898208,1992.674724,3.158539163,0.000524045,0.189802609,2001.828947,2.497617746,0.000174509,0.688446495,1996.419479,2.852982399,0.340314977,0.114964992
34,0.952024317,2010.661566,0.002325618,0.421176598,0.001497123,1992.667865,3.025829677,0.216379668,2001.876433,2.431728019,0.000447645,0.812776978,1995.859186,0.013770355,1982.687253,0.307358158,16.3006198,0.04,17.49124006,0.334164753,0.733035342,0.110003293,0.69809738,1996.555746,3.018831415,0.000136986,"[4.882260784073163, 4.882260784073163, 2.882144324850431]",0.001497123,0.334164753,1992.667865,3.025829677,0.000447645,0.216379668,2001.876433,2.431728019,0.000136986,0.110003293,1996.555746,3.018831415,0.952024317,2010.661566,0.812776978,1995.859186,0.013770355,0.001497123,0.421176598,1992.667865,3.025829677,0.000447645,0.216379668,2001.876433,2.431728019,0.000136986,0.69809738,1996.555746,3.018831415,0.334164753,0.110003293
35,0.953058511,2010.352458,0.002317618,0.422737214,0.001369516,1992.02194,2.940301191,0.223021169,2002.283786,2.21774672,0.000461241,0.781090636,1995.91752,0.015422525,1982.63851,0.306013824,16.20931306,0.04,17.67923645,0.346736181,0.743038113,0.064321898,0.724882856,1996.41981,3.05084918,0.000136986,"[5.0123855610820875, 5.0123855610820875, 2.8441927725536096]",0.001369516,0.346736181,1992.02194,2.940301191,0.000461241,0.223021169,2002.283786,2.21774672,0.000136986,0.064321898,1996.41981,3.05084918,0.953058511,2010.352458,0.781090636,1995.91752,0.015422525,0.001369516,0.422737214,1992.02194,2.940301191,0.000461241,0.223021169,2002.283786,2.21774672,0.000136986,0.724882856,1996.41981,3.05084918,0.346736181,0.064321898
36,0.953104573,2010.712784,0.002322674,0.424578009,0.001602509,1992.669839,3.040351447,0.206914486,2001.871708,2.395277056,0.000458227,0.809323102,1995.549117,0,1982.491633,0.306931666,16.25233178,0.04697547,17.74218755,0.355792253,0.740552003,0.100644924,0.714727782,1997.095441,3.002146213,0.000136986,"[4.804943620265731, 4.804943620265731, 2.8421455177009225]",0.001602509,0.355792253,1992.669839,3.040351447,0.000458227,0.206914486,2001.871708,2.395277056,0.000136986,0.100644924,1997.095441,3.002146213,0.953104573,2010.712784,0.809323102,1995.549117,0,0.001602509,0.424578009,1992.669839,3.040351447,0.000458227,0.206914486,2001.871708,2.395277056,0.000136986,0.714727782,1997.095441,3.002146213,0.355792253,0.100644924
37,0.95035766,2010.694464,0.002336221,0.435727596,0.001349896,1993.409736,3.061480287,0.237731444,2001.90429,2.240898521,0.000381036,0.882299281,1996.675313,0,1983.678246,0.313441905,16.23138997,0.04,17.3539593,0.334629317,0.734193487,0.07523717,0.733654142,1996.132586,2.827169268,0.000136986,"[4.667124782946872, 4.667124782946872, 2.8937772569927773]",0.001349896,0.334629317,1993.409736,3.061480287,0.000381036,0.237731444,2001.90429,2.240898521,0.000136986,0.07523717,1996.132586,2.827169268,0.95035766,2010.694464,0.882299281,1996.675313,0,0.001349896,0.435727596,1993.409736,3.061480287,0.000381036,0.237731444,2001.90429,2.240898521,0.000136986,0.733654142,1996.132586,2.827169268,0.334629317,0.07523717
38,0.953058511,2010.352458,0.002317618,0.422737214,0.001369516,1992.02194,2.940301191,0.223021169,2002.283786,2.21774672,0.000461241,0.781090636,1995.91752,0.015422525,1982.63851,0.306013824,16.20931306,0.04,17.67923645,0.346736181,0.743038113,0.064321898,0.724882856,1996.41981,3.05084918,0.000136986,"[5.0123855610820875, 5.0123855610820875, 2.8441927725536096]",0.001369516,0.346736181,1992.02194,2.940301191,0.000461241,0.223021169,2002.283786,2.21774672,0.000136986,0.064321898,1996.41981,3.05084918,0.953058511,2010.352458,0.781090636,1995.91752,0.015422525,0.001369516,0.422737214,1992.02194,2.940301191,0.000461241,0.223021169,2002.283786,2.21774672,0.000136986,0.724882856,1996.41981,3.05084918,0.346736181,0.064321898
39,0.96258131,2009.935356,0.002339668,0.409572339,0.00151123,1993.011794,3.145360796,0.22763433,2001.599093,2.186485606,0.000519217,0.858597734,1996.826489,0.101755655,1983.166099,0.265190324,16.27688037,0.04,17.41970711,0.343945428,0.749079166,0.123865619,0.676672536,1999.178603,2.907476513,0.000137432,"[4.254808383352035, 4.254808383352035, 2.9095567331700285]",0.00151123,0.343945428,1993.011794,3.145360796,0.000519217,0.22763433,2001.599093,2.186485606,0.000137432,0.123865619,1999.178603,2.907476513,0.96258131,2009.935356,0.858597734,1996.826489,0.101755655,0.00151123,0.409572339,1993.011794,3.145360796,0.000519217,0.22763433,2001.599093,2.186485606,0.000137432,0.676672536,1999.178603,2.907476513,0.343945428,0.123865619
40,0.951094331,2010.834781,0.002302437,0.406728496,0.001620358,1991.916304,3.005236544,0.233844255,2001.725057,2.697508516,0.000399337,0.839809526,1995.916562,0.01658132,1982.220314,0.306151187,16.31888503,0.053207903,17.85901754,0.326161128,0.737565904,0.0989884,0.694425361,1996.61635,3.095637528,0.000136986,"[4.7724020483298, 4.7724020483298, 2.796219312559278]",0.001620358,0.326161128,1991.916304,3.005236544,0.000399337,0.233844255,2001.725057,2.697508516,0.000136986,0.0989884,1996.61635,3.095637528,0.951094331,2010.834781,0.839809526,1995.916562,0.01658132,0.001620358,0.406728496,1991.916304,3.005236544,0.000399337,0.233844255,2001.725057,2.697508516,0.000136986,0.694425361,1996.61635,3.095637528,0.326161128,0.0989884
41,0.952272606,2010.67988,0.002329444,0.420953516,0.001528969,1992.525789,3.012496834,0.215846177,2001.854496,2.418434048,0.000457182,0.80620739,1995.744056,0.007256419,1982.552924,0.309592429,16.30228293,0.042494848,17.49452131,0.339119744,0.730405439,0.100701789,0.702405763,1996.680484,3.003583202,0.000136986,"[4.893776180388327, 4.893776180388327, 2.8578813469186026]",0.001528969,0.339119744,1992.525789,3.012496834,0.000457182,0.215846177,2001.854496,2.418434048,0.000136986,0.100701789,1996.680484,3.003583202,0.952272606,2010.67988,0.80620739,1995.744056,0.007256419,0.001528969,0.420953516,1992.525789,3.012496834,0.000457182,0.215846177,2001.854496,2.418434048,0.000136986,0.702405763,1996.680484,3.003583202,0.339119744,0.100701789
42,0.952008612,2010.69344,0.002328768,0.420400774,0.001535464,1992.542415,3.014665445,0.215062094,2001.867988,2.42323465,0.00045593,0.807826735,1995.699922,0.007005338,1982.513375,0.309397178,16.29364578,0.043066459,17.49566909,0.340740927,0.730371103,0.099965927,0.702623714,1996.670089,3.000787295,0.000136986,"[4.883126928987859, 4.883126928987859, 2.8534164484535762]",0.001535464,0.340740927,1992.542415,3.014665445,0.00045593,0.215062094,2001.867988,2.42323465,0.000136986,0.099965927,1996.670089,3.000787295,0.952008612,2010.69344,0.807826735,1995.699922,0.007005338,0.001535464,0.420400774,1992.542415,3.014665445,0.00045593,0.215062094,2001.867988,2.42323465,0.000136986,0.702623714,1996.670089,3.000787295,0.340740927,0.099965927
43,0.94755973,2010.917189,0.0023367,0.454474395,0.001485034,1992.326201,3.028079678,0.190934358,2002.130579,2.524138171,0.000446308,0.811872827,1995.942199,0,1981.907065,0.313972879,16.37251534,0.041722681,17.09595684,0.34017372,0.727797677,0.110932791,0.693178176,1998.411092,3.439887499,0.000136986,"[5.120558689942406, 5.120558689942406, 2.8714238448962597]",0.001485034,0.34017372,1992.326201,3.028079678,0.000446308,0.190934358,2002.130579,2.524138171,0.000136986,0.110932791,1998.411092,3.439887499,0.94755973,2010.917189,0.811872827,1995.942199,0,0.001485034,0.454474395,1992.326201,3.028079678,0.000446308,0.190934358,2002.130579,2.524138171,0.000136986,0.693178176,1998.411092,3.439887499,0.34017372,0.110932791
44,0.946124771,2011,0.002328462,0.412545624,0.001449254,1992.401397,2.819622314,0.202774943,2001.862239,2.428877683,0.000491429,0.809762601,1998.127922,0.013540748,1982.961337,0.318870003,16.15472391,0.047696411,17.61111677,0.329587685,0.710153396,0.141049909,0.705588795,1996.992186,3.181427947,0.000136986,"[5.007260910378988, 5.007260910378988, 3.020414409906681]",0.001449254,0.329587685,1992.401397,2.819622314,0.000491429,0.202774943,2001.862239,2.428877683,0.000136986,0.141049909,1996.992186,3.181427947,0.946124771,2011,0.809762601,1998.127922,0.013540748,0.001449254,0.412545624,1992.401397,2.819622314,0.000491429,0.202774943,2001.862239,2.428877683,0.000136986,0.705588795,1996.992186,3.181427947,0.329587685,0.141049909
45,0.949815942,2010.771201,0.002338436,0.401086807,0.001343573,1993.234348,3.230088709,0.19917671,2001.881522,2.680140983,0.000427344,0.763340881,1993.298841,0,1982.606682,0.321195006,16.09937034,0.04,17.65046743,0.337421216,0.750885377,0.088796131,0.70761947,1995.227967,2.821726602,0.000136986,"[4.836716050436853, 4.836716050436853, 2.664530453850789]",0.001343573,0.337421216,1993.234348,3.230088709,0.000427344,0.19917671,2001.881522,2.680140983,0.000136986,0.088796131,1995.227967,2.821726602,0.949815942,2010.771201,0.763340881,1993.298841,0,0.001343573,0.401086807,1993.234348,3.230088709,0.000427344,0.19917671,2001.881522,2.680140983,0.000136986,0.70761947,1995.227967,2.821726602,0.337421216,0.088796131
46,0.95545351,2010.856621,0.00232521,0.437446397,0.00157822,1992.694867,3.018958141,0.220115506,2001.845564,2.628399778,0.000519731,0.776646967,1993.915658,0,1983.193768,0.300608826,16.27430505,0.04,17.67390389,0.306906824,0.720898775,0.105427456,0.675994392,1997.129923,3.163879268,0.000136986,"[4.8855931630626035, 4.8855931630626035, 2.6806515299199063]",0.00157822,0.306906824,1992.694867,3.018958141,0.000519731,0.220115506,2001.845564,2.628399778,0.000136986,0.105427456,1997.129923,3.163879268,0.95545351,2010.856621,0.776646967,1993.915658,0,0.00157822,0.437446397,1992.694867,3.018958141,0.000519731,0.220115506,2001.845564,2.628399778,0.000136986,0.675994392,1997.129923,3.163879268,0.306906824,0.105427456
47,0.944831497,2010.362172,0.002337988,0.414863691,0.001396615,1993.518487,3.253480614,0.272411533,2002.274011,2.748328203,0.000559384,0.831734216,1992.667303,0.091187189,1982.599289,0.290200603,16.03961248,0.04,17.95592674,0.312784314,0.697440138,0.110582894,0.703955843,1995.85773,2.9715247,0.000217409,"[4.90205893911909, 4.90205893911909, 2.739836922800705]",0.001396615,0.312784314,1993.518487,3.253480614,0.000559384,0.272411533,2002.274011,2.748328203,0.000217409,0.110582894,1995.85773,2.9715247,0.944831497,2010.362172,0.831734216,1992.667303,0.091187189,0.001396615,0.414863691,1993.518487,3.253480614,0.000559384,0.272411533,2002.274011,2.748328203,0.000217409,0.703955843,1995.85773,2.9715247,0.312784314,0.110582894
48,0.957002005,2010.935253,0.00228287,0.398834254,0.001387476,1992.888605,3.107694309,0.227511266,2001.292944,2.261965092,0.000549216,0.809533171,1995.701142,0.000685881,1982.869886,0.288679409,16.40370986,0.04,17.72103286,0.294580534,0.735752233,0.097722871,0.638421104,1996.938015,3.057289977,0.000154785,"[5.00009017328488, 5.00009017328488, 2.6283169140885545]",0.001387476,0.294580534,1992.888605,3.107694309,0.000549216,0.227511266,2001.292944,2.261965092,0.000154785,0.097722871,1996.938015,3.057289977,0.957002005,2010.935253,0.809533171,1995.701142,0.000685881,0.001387476,0.398834254,1992.888605,3.107694309,0.000549216,0.227511266,2001.292944,2.261965092,0.000154785,0.638421104,1996.938015,3.057289977,0.294580534,0.097722871
49,0.961261609,2010.215623,0.002297296,0.395787577,0.001624339,1992.478854,3.133473079,0.224202046,2002.308683,2.635463676,0.000498066,0.817607709,1996.160802,0,1983.726332,0.297710733,16.68446904,0.062470341,17.90338945,0.370856877,0.727154549,0.040216739,0.722833555,1996.815298,2.916997128,0.000136986,"[4.740517215203121, 4.740517215203121, 2.652027611615897]",0.001624339,0.370856877,1992.478854,3.133473079,0.000498066,0.224202046,2002.308683,2.635463676,0.000136986,0.040216739,1996.815298,2.916997128,0.961261609,2010.215623,0.817607709,1996.160802,0,0.001624339,0.395787577,1992.478854,3.133473079,0.000498066,0.224202046,2002.308683,2.635463676,0.000136986,0.722833555,1996.815298,2.916997128,0.370856877,0.040216739
50,0.956249844,2010.580373,0.00235,0.41857766,0.001626657,1992.71433,3.068119156,0.232356021,2002.074542,2.258915571,0.000416949,0.845687165,1995.726804,0.051860911,1982.091183,0.283530959,16.35569445,0.047213324,17.44069201,0.310474182,0.728900998,0.095689282,0.737611791,1996.899939,3.007104762,0.000136986,"[4.87712107416795, 4.87712107416795, 3.1034950645902746]",0.001626657,0.310474182,1992.71433,3.068119156,0.000416949,0.232356021,2002.074542,2.258915571,0.000136986,0.095689282,1996.899939,3.007104762,0.956249844,2010.580373,0.845687165,1995.726804,0.051860911,0.001626657,0.41857766,1992.71433,3.068119156,0.000416949,0.232356021,2002.074542,2.258915571,0.000136986,0.737611791,1996.899939,3.007104762,0.310474182,0.095689282
51,0.947710218,2010.061476,0.00234287,0.420831314,0.00159038,1992.082497,2.697205118,0.215369729,2002.100909,2.2118375,0.00049801,0.860208937,1994.062641,0,1982.828598,0.263513339,16.04918857,0.04,17.74073851,0.439036995,0.720920258,0.110173413,0.732567474,1995.772651,3.159326771,0.000168322,"[4.796611541200795, 4.796611541200795, 2.628399551723339]",0.00159038,0.439036995,1992.082497,2.697205118,0.00049801,0.215369729,2002.100909,2.2118375,0.000168322,0.110173413,1995.772651,3.159326771,0.947710218,2010.061476,0.860208937,1994.062641,0,0.00159038,0.420831314,1992.082497,2.697205118,0.00049801,0.215369729,2002.100909,2.2118375,0.000168322,0.732567474,1995.772651,3.159326771,0.439036995,0.110173413
52,0.955607969,2010.75315,0.002329532,0.430010256,0.001437462,1992.08478,3.097218587,0.198811507,2001.943589,2.176836491,0.000377365,0.761018662,1996.09923,0.04260084,1983.150836,0.309952024,16.28622166,0.041156986,17.95251926,0.316319625,0.723285148,0.109645768,0.689881328,1996.702571,2.829807939,0.000165743,"[4.837326523803663, 4.837326523803663, 2.5679241110604902]",0.001437462,0.316319625,1992.08478,3.097218587,0.000377365,0.198811507,2001.943589,2.176836491,0.000165743,0.109645768,1996.702571,2.829807939,0.955607969,2010.75315,0.761018662,1996.09923,0.04260084,0.001437462,0.430010256,1992.08478,3.097218587,0.000377365,0.198811507,2001.943589,2.176836491,0.000165743,0.689881328,1996.702571,2.829807939,0.316319625,0.109645768
53,0.956769587,2010.593164,0.002338782,0.435452798,0.001338164,1992.762902,2.97569898,0.244289021,2002.292968,2.312580149,0.000441933,0.794704519,1993.606195,0.048703269,1983.273182,0.328226778,16.35274785,0.041350885,17.51314036,0.323781173,0.724464175,0.035731153,0.671645914,1995.758595,2.794942159,0.000136986,"[5.140912947617727, 5.140912947617727, 3.157808050157812]",0.001338164,0.323781173,1992.762902,2.97569898,0.000441933,0.244289021,2002.292968,2.312580149,0.000136986,0.035731153,1995.758595,2.794942159,0.956769587,2010.593164,0.794704519,1993.606195,0.048703269,0.001338164,0.435452798,1992.762902,2.97569898,0.000441933,0.244289021,2002.292968,2.312580149,0.000136986,0.671645914,1995.758595,2.794942159,0.323781173,0.035731153
54,0.95742665,2010.506483,0.002319064,0.448033677,0.00136437,1991.213304,3.100370501,0.206253016,2002.187387,2.819278233,0.000436454,0.796117982,1996.33002,0,1982.034106,0.331447097,16.16460254,0.04,17.37773154,0.335601358,0.714384704,0.142371435,0.731075676,1995.827991,2.903647779,0.000158632,"[4.440135703132941, 4.440135703132941, 3.0231390317030944]",0.00136437,0.335601358,1991.213304,3.100370501,0.000436454,0.206253016,2002.187387,2.819278233,0.000158632,0.142371435,1995.827991,2.903647779,0.95742665,2010.506483,0.796117982,1996.33002,0,0.00136437,0.448033677,1991.213304,3.100370501,0.000436454,0.206253016,2002.187387,2.819278233,0.000158632,0.731075676,1995.827991,2.903647779,0.335601358,0.142371435
55,0.949364323,2010.545551,0.00233981,0.415328955,0.001612496,1992.521534,3.018993773,0.238019763,2001.341432,2.478938097,0.000474593,0.773874793,1996.498433,0,1982.157956,0.3120027,16.10329949,0.04,17.88509963,0.403377668,0.748073643,0.118281956,0.711744757,1995.815694,2.797071598,0.000136986,"[4.545655608871996, 4.545655608871996, 2.7271506498865796]",0.001612496,0.403377668,1992.521534,3.018993773,0.000474593,0.238019763,2001.341432,2.478938097,0.000136986,0.118281956,1995.815694,2.797071598,0.949364323,2010.545551,0.773874793,1996.498433,0,0.001612496,0.415328955,1992.521534,3.018993773,0.000474593,0.238019763,2001.341432,2.478938097,0.000136986,0.711744757,1995.815694,2.797071598,0.403377668,0.118281956
56,0.95543845,2011,0.002342973,0.414678958,0.001184301,1993.985864,2.953748793,0.209185935,2003.19679,2.355341894,0.000425468,0.830528637,1995.144806,0.044954497,1983.295549,0.359132434,16.0056562,0.04,17.17026904,0.328890891,0.72859258,0.103199243,0.657023197,1996.530045,2.999195503,0.000136986,"[5.307297489518578, 5.307297489518578, 3.13436420523384]",0.001184301,0.328890891,1993.985864,2.953748793,0.000425468,0.209185935,2003.19679,2.355341894,0.000136986,0.103199243,1996.530045,2.999195503,0.95543845,2011,0.830528637,1995.144806,0.044954497,0.001184301,0.414678958,1993.985864,2.953748793,0.000425468,0.209185935,2003.19679,2.355341894,0.000136986,0.657023197,1996.530045,2.999195503,0.328890891,0.103199243
57,0.964586202,2010.544337,0.002334971,0.401656147,0.001577329,1992.851775,2.714826151,0.253932667,2004.742475,1.944172171,0.000517111,0.828906773,1995.283455,0.04940677,1983.074009,0.279904122,16.19316853,0.084510133,18.542263,0.327620084,0.706941391,0.088764698,0.672292994,1995.674415,2.928746127,0.000136986,"[5.086269307669619, 5.086269307669619, 2.381448346878745]",0.001577329,0.327620084,1992.851775,2.714826151,0.000517111,0.253932667,2004.742475,1.944172171,0.000136986,0.088764698,1995.674415,2.928746127,0.964586202,2010.544337,0.828906773,1995.283455,0.04940677,0.001577329,0.401656147,1992.851775,2.714826151,0.000517111,0.253932667,2004.742475,1.944172171,0.000136986,0.672292994,1995.674415,2.928746127,0.327620084,0.088764698
58,0.952272606,2010.67988,0.002329444,0.420953516,0.001528969,1992.525789,3.012496834,0.215846177,2001.854496,2.418434048,0.000457182,0.80620739,1995.744056,0.007256419,1982.552924,0.309592429,16.30228293,0.042494848,17.49452131,0.339119744,0.730405439,0.100701789,0.702405763,1996.680484,3.003583202,0.000136986,"[4.893776180388327, 4.893776180388327, 2.8578813469186026]",0.001528969,0.339119744,1992.525789,3.012496834,0.000457182,0.215846177,2001.854496,2.418434048,0.000136986,0.100701789,1996.680484,3.003583202,0.952272606,2010.67988,0.80620739,1995.744056,0.007256419,0.001528969,0.420953516,1992.525789,3.012496834,0.000457182,0.215846177,2001.854496,2.418434048,0.000136986,0.702405763,1996.680484,3.003583202,0.339119744,0.100701789
